stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
59:60605,59:60605,"VALENCIENNES - Esplanade",,50.3577649131000,3.5162051778000,6,,0,STOPAREA:59:2339,,1
59:60608,59:60608,"VALENCIENNES - Harpignies",,50.3641979000000,3.5263698000000,6,,0,STOPAREA:59:2341,,1
59:60609,59:60609,"VALENCIENNES - Poterne",,50.3628680933000,3.5305025717000,6,,0,STOPAREA:59:2343,,1
59:60610,59:60610,"VALENCIENNES - Pater",,50.3603423907000,3.5316913951000,6,,0,STOPAREA:59:2342,,1
59:60611,59:60611,"VALENCIENNES - Romainville",,50.3528766634000,3.5345410862000,6,,0,STOPAREA:59:2344,,1
59:60612,59:60612,"VALENCIENNES - Canada",,50.3527150000000,3.5223320000000,6,,0,STOPAREA:59:2337,,2
59:60651,59:60651,"VALENCIENNES - Cardon",,50.3537473000000,3.5305412000000,6,,0,STOPAREA:59:2338,,1
59:60654,59:60654,"VALENCIENNES - Gare",,50.3630730000000,3.5183184000000,6,,0,STOPAREA:59:2340,,1
59:60655,59:60655,"VALENCIENNES - Esplanade",,50.3577950563000,3.5165079945000,6,,0,STOPAREA:59:2339,,1
59:60658,59:60658,"VALENCIENNES - Harpignies",,50.3639166000000,3.5276118000000,6,,0,STOPAREA:59:2341,,1
59:60659,59:60659,"VALENCIENNES - Poterne",,50.3623509038000,3.5306599761000,6,,0,STOPAREA:59:2343,,1
59:60660,59:60660,"VALENCIENNES - Pater",,50.3592997000000,3.5317391000000,6,,0,STOPAREA:59:2342,,1
59:60661,59:60661,"VALENCIENNES - Romainville",,50.3526740000000,3.5347930000000,6,,0,STOPAREA:59:2344,,1
59:60662,59:60662,"VALENCIENNES - Canada",,50.3528870000000,3.5215710000000,6,,0,STOPAREA:59:2337,,2
59:60700,59:60700,"VENDEGIES-AU-BOIS - La Bascule",,50.1774167000000,3.5811093000000,8,,0,STOPAREA:59:2346,,2
59:60702,59:60702,"VENDEGIES-AU-BOIS - Grand Rue",,50.1807639000000,3.5776691000000,8,,0,STOPAREA:59:2345,,2
59:60750,59:60750,"VENDEGIES-AU-BOIS - La Bascule",,50.1774787000000,3.5811947000000,8,,0,STOPAREA:59:2346,,2
59:60752,59:60752,"VENDEGIES-AU-BOIS - Grand Rue",,50.1807631000000,3.5777530000000,8,,0,STOPAREA:59:2345,,2
59:60800,59:60800,"VENDEGIES-SUR-ECAILLON - Calvaire",,50.2558595721000,3.5042143870000,8,,0,STOPAREA:59:2347,,2
59:60801,59:60801,"VENDEGIES-SUR-ECAILLON - Les Campiaux",,50.2631407000000,3.5125031000000,8,,0,STOPAREA:59:2348,,2
59:60850,59:60850,"VENDEGIES-SUR-ECAILLON - Calvaire",,50.2560950000000,3.5040890000000,8,,0,STOPAREA:59:2347,,2
59:60851,59:60851,"VENDEGIES-SUR-ECAILLON - Les Campiaux",,50.2631685000000,3.5124198000000,8,,0,STOPAREA:59:2348,,2
59:61201,59:61201,"VERTAIN - Croisé",,50.2114472197000,3.5292366460000,8,,0,STOPAREA:59:2357,,1
59:61202,59:61202,"VERTAIN - Place",,50.2122557000000,3.5238921000000,8,,0,STOPAREA:59:2358,,2
59:61251,59:61251,"VERTAIN - Croisé",,50.2112139290000,3.5291271650000,8,,0,STOPAREA:59:2357,,1
59:61700,59:61700,"VIEUX-MESNIL - Route D'Hargnies",,50.2533627000000,3.8580880000000,8,,0,STOPAREA:59:2373,,2
59:61750,59:61750,"VIEUX-MESNIL - Route D'Hargnies",,50.2534863168000,3.8581703993000,8,,0,STOPAREA:59:2373,,2
59:61900,59:61900,"VILLEREAU - Ramponneau",,50.2567704510610,3.6522904236380,8,,0,STOPAREA:59:2393,,2
59:61901,59:61901,"VILLEREAU - Centre",,50.2568612000000,3.6651534000000,8,,0,STOPAREA:59:2388,,2
59:61902,59:61902,"VILLEREAU - Franc à Louer",,50.2362547384650,3.7054084584250,8,,0,STOPAREA:59:2389,,2
59:61903,59:61903,"VILLEREAU - Mairie",,50.2462003000000,3.6960586000000,8,,0,STOPAREA:59:2392,,2
59:61904,59:61904,"VILLEREAU - La Maison Rouge",,50.2412899000000,3.7114059000000,8,,0,STOPAREA:59:2391,,2
59:61907,59:61907,"VILLEREAU - La Belle Femme",,50.2591549942000,3.6583335214000,8,,0,STOPAREA:59:2390,,2
59:61950,59:61950,"VILLEREAU - Ramponneau",,50.2570936000000,3.6535952000000,8,,0,STOPAREA:59:2393,,2
59:61951,59:61951,"VILLEREAU - Centre",,50.2568094735390,3.6651236165200,8,,0,STOPAREA:59:2388,,2
59:61953,59:61953,"VILLEREAU - Mairie",,50.2461168000000,3.6963083000000,8,,0,STOPAREA:59:2392,,2
59:61954,59:61954,"VILLEREAU - La Maison Rouge",,50.2412437108180,3.7113028269370,8,,0,STOPAREA:59:2391,,2
59:61957,59:61957,"VILLEREAU - La Belle Femme",,50.2590315455270,3.6587153251250,8,,0,STOPAREA:59:2390,,2
59:62600,59:62600,"VILLERS-POL - Montée Wiballe",,50.2822249981410,3.6199960307270,8,,0,STOPAREA:59:2409,,2
59:62601,59:62601,"VILLERS-POL - L'Abreuvoir",,50.2880046861000,3.6158386235000,8,,0,STOPAREA:59:2407,,2
59:62602,59:62602,"VILLERS-POL - Germinal",,50.2857087000000,3.6118423000000,8,,0,STOPAREA:59:2406,,2
59:62603,59:62603,"VILLERS-POL - Le Ruquet",,50.2868690000000,3.6070300000000,8,,0,STOPAREA:59:2408,,2
59:62650,59:62650,"VILLERS-POL - Montée Wiballe",,50.2821334000000,3.6198900000000,8,,0,STOPAREA:59:2409,,2
59:62651,59:62651,"VILLERS-POL - L'Abreuvoir",,50.2872248336300,3.6163512551750,8,,0,STOPAREA:59:2407,,2
59:62652,59:62652,"VILLERS-POL - Germinal",,50.2854774000000,3.6125089000000,8,,0,STOPAREA:59:2406,,2
59:62653,59:62653,"VILLERS-POL - Le Ruquet",,50.2868589000000,3.6065202000000,8,,0,STOPAREA:59:2408,,2
59:63300,59:63300,"WALLERS-EN-FAGNE - Place",,50.0639356672840,4.1764362551800,8,,0,STOPAREA:59:2439,,2
59:63301,59:63301,"WALLERS-EN-FAGNE - Le Gard",,50.0581294000000,4.1654704000000,8,,0,STOPAREA:59:2437,,2
59:63302,59:63302,"WALLERS-EN-FAGNE - Moranrieux",,50.0550400000000,4.1514760000000,8,,0,STOPAREA:59:2438,,2
59:63303,59:63303,"WALLERS-EN-FAGNE - Hermitage",,50.0757493000000,4.1861285000000,8,,0,STOPAREA:59:2436,,2
59:63350,59:63350,"WALLERS-EN-FAGNE - Place",,50.0638390000000,4.1757059000000,8,,0,STOPAREA:59:2439,,2
59:63351,59:63351,"WALLERS-EN-FAGNE - Le Gard",,50.0586674000000,4.1667172000000,8,,0,STOPAREA:59:2437,,2
59:63352,59:63352,"WALLERS-EN-FAGNE - Moranrieux",,50.0549070000000,4.1517350000000,8,,0,STOPAREA:59:2438,,2
59:63353,59:63353,"WALLERS-EN-FAGNE - Hermitage",,50.0757390000000,4.1862118000000,8,,0,STOPAREA:59:2436,,2
59:63900,59:63900,"WARGNIES-LE-GRAND - Poste",,50.3072620416000,3.6555153315000,8,,0,STOPAREA:59:2455,,1
59:63901,59:63901,"WARGNIES-LE-GRAND - Place",,50.3087189478480,3.6605347839490,8,,0,STOPAREA:59:2454,,2
59:63902,59:63902,"WARGNIES-LE-GRAND - Eglise",,50.3083426531520,3.6607536431050,8,,0,STOPAREA:59:2452,,2
59:63903,59:63903,"WARGNIES-LE-GRAND - Les Courtils",,50.3084957453000,3.6651201354000,8,,0,STOPAREA:59:2453,,2
59:63950,59:63950,"WARGNIES-LE-GRAND - Poste",,50.3077024000000,3.6564183000000,8,,0,STOPAREA:59:2455,,1
59:63951,59:63951,"WARGNIES-LE-GRAND - Place",,50.3086452000000,3.6605493000000,8,,0,STOPAREA:59:2454,,2
59:63953,59:63953,"WARGNIES-LE-GRAND - Les Courtils",,50.3085383000000,3.6646248000000,8,,0,STOPAREA:59:2453,,2
59:64000,59:64000,"WARGNIES-LE-PETIT - La Boiscrête",,50.2963929000000,3.7016307000000,8,,0,STOPAREA:59:2456,,2
59:64001,59:64001,"WARGNIES-LE-PETIT - Le Pavé",,50.2996188597000,3.6763432591000,8,,0,STOPAREA:59:2457,,2
59:64002,59:64002,"WARGNIES-LE-PETIT - Place",,50.2958205000000,3.6728923000000,8,,0,STOPAREA:59:2459,,1
59:64005,59:64005,"WARGNIES-LE-PETIT - Le Plat des Bois",,50.2988540000000,3.7139820000000,8,,0,STOPAREA:59:2458,,2
59:64050,59:64050,"WARGNIES-LE-PETIT - La Boiscrête",,50.2967381507000,3.7042415870000,8,,0,STOPAREA:59:2456,,2
59:64051,59:64051,"WARGNIES-LE-PETIT - Le Pavé",,50.2993757905000,3.6766228833000,8,,0,STOPAREA:59:2457,,2
59:64901,59:64901,"WATTIGNIES-LA-VICTOIRE - Place",,50.2004884625530,4.0099460398320,8,,0,STOPAREA:59:2499,,2
59:64951,59:64951,"WATTIGNIES-LA-VICTOIRE - Place",,50.2002225209960,4.0103292692850,8,,0,STOPAREA:59:2499,,2
59:65000,59:65000,"WIGNEHIES - Polyclinique",,50.0284929000000,4.0152430000000,8,,0,STOPAREA:59:2531,,1
59:65001,59:65001,"WIGNEHIES - Brunel",,50.0187470000000,4.0070046000000,8,,0,STOPAREA:59:2528,,2
59:65002,59:65002,"WIGNEHIES - Eglise",,50.0165823000000,4.0070587000000,8,,0,STOPAREA:59:2529,,1
59:65003,59:65003,"WIGNEHIES - Rue de Verdun",,50.0150097000000,4.0130405000000,8,,0,STOPAREA:59:2533,,2
59:65004,59:65004,"WIGNEHIES - Pont Panier",,50.0177686000000,4.0258966000000,8,,0,STOPAREA:59:2532,,2
59:65005,59:65005,"WIGNEHIES - Place Carlier",,50.0182075188000,4.0021593407000,8,,0,STOPAREA:59:2530,,2
59:65051,59:65051,"WIGNEHIES - Brunel",,50.0187279000000,4.0070876000000,8,,0,STOPAREA:59:2528,,2
59:65052,59:65052,"WIGNEHIES - Eglise",,50.0165955000000,4.0067525000000,8,,0,STOPAREA:59:2529,,1
59:65053,59:65053,"WIGNEHIES - Rue de Verdun",,50.0151684000000,4.0139097000000,8,,0,STOPAREA:59:2533,,2
59:65054,59:65054,"WIGNEHIES - Pont Panier",,50.0178316000000,4.0258848000000,8,,0,STOPAREA:59:2532,,2
59:65055,59:65055,"WIGNEHIES - Place Carlier",,50.0182120000000,4.0023280000000,8,,0,STOPAREA:59:2530,,2
59:65100,59:65100,"WILLIES - Place",,50.1210408529000,4.0984089330000,8,,0,STOPAREA:59:2538,,1
59:65150,59:65150,"WILLIES - Place",,50.1211839729000,4.0987278915000,8,,0,STOPAREA:59:2538,,1
STOPAREA:59:0028,STOPAREA:59:0028,"AMFROIPRET - Eglise",,50.2793574259940,3.7339893227640,8,,1,,,2
STOPAREA:59:0029,STOPAREA:59:0029,"AMFROIPRET - Place",,50.2799813037410,3.7325788654880,8,,1,,,2
STOPAREA:59:0050,STOPAREA:59:0050,"ANOR - Eglise",,49.9914467277440,4.1003792268850,8,,1,,,2
STOPAREA:59:0051,STOPAREA:59:0051,"ANOR - Gare",,49.9849340501100,4.0935386277500,8,,1,,,2
STOPAREA:59:0052,STOPAREA:59:0052,"ANOR - La Galoperie",,49.9937869340170,4.1253548477600,8,,1,,,2
STOPAREA:59:0053,STOPAREA:59:0053,"ANOR - Les Anorelles",,49.9929160000000,4.1079690000000,8,,1,,,2
STOPAREA:59:0054,STOPAREA:59:0054,"ANOR - Parc du Général Dépret",,49.9918691160790,4.0959324380620,8,,1,,,2
STOPAREA:59:0055,STOPAREA:59:0055,"ANOR - Place du 11 novembre",,49.9906433000000,4.0981707000000,8,,1,,,1
STOPAREA:59:0056,STOPAREA:59:0056,"ANOR - Point du Jour",,49.9926690209410,4.1341685557680,8,,1,,,2
STOPAREA:59:0057,STOPAREA:59:0057,"ANOR - Rue d'Hirson",,49.9814259436520,4.0936265760180,8,,1,,,2
STOPAREA:59:0058,STOPAREA:59:0058,"ANOR - Saint Gorgon",,49.9923751339730,4.0922331398320,8,,1,,,2
STOPAREA:59:0059,STOPAREA:59:0059,"ANOR - ZI St Laurent",,50.0011368000000,4.0953035000000,8,,1,,,
STOPAREA:59:0084,STOPAREA:59:0084,"ARTRES - Cavins",,50.2963457000000,3.5424349000000,6,,1,,,
STOPAREA:59:0085,STOPAREA:59:0085,"ARTRES - Gare",,50.2865793000000,3.5462355000000,6,,1,,,
STOPAREA:59:0086,STOPAREA:59:0086,"ARTRES - Marronnier",,50.2918553201000,3.5392157591110,6,,1,,,2
STOPAREA:59:0087,STOPAREA:59:0087,"ARTRES - Rue des écoles",,50.2935656916930,3.5421696545740,6,,1,,,2
STOPAREA:59:0117,STOPAREA:59:0117,"AUDIGNIES - Le Giron",,50.2749509501670,3.8164125757580,8,,1,,,2
STOPAREA:59:0120,STOPAREA:59:0120,"AULNOYE-AYMERIES - Aiguade",,50.2027778184390,3.8353788214160,8,,1,,,1
STOPAREA:59:0121,STOPAREA:59:0121,"AULNOYE-AYMERIES - Allende",,50.2074263000000,3.8307147000000,8,,1,,,
STOPAREA:59:0122,STOPAREA:59:0122,"AULNOYE-AYMERIES - Aymeries",,50.2109332111110,3.8305433153010,8,,1,,,2
STOPAREA:59:0123,STOPAREA:59:0123,"AULNOYE-AYMERIES - Centre Administratif",,50.2003901999000,3.8343322184300,8,,1,,,2
STOPAREA:59:0124,STOPAREA:59:0124,"AULNOYE-AYMERIES - Collège Félix Del Marle",,50.1989368051000,3.8334597140000,8,,1,,,2
STOPAREA:59:0125,STOPAREA:59:0125,"AULNOYE-AYMERIES - Gare",,50.1979299000000,3.8438307000000,8,,1,,,
STOPAREA:59:0126,STOPAREA:59:0126,"AULNOYE-AYMERIES - Guersant",,50.1998499000000,3.8336650000000,8,,1,,,
STOPAREA:59:0127,STOPAREA:59:0127,"AULNOYE-AYMERIES - Hôtel de Ville",,50.2008220797000,3.8333847401000,8,,1,,,2
STOPAREA:59:0128,STOPAREA:59:0128,"AULNOYE-AYMERIES - Jeanne d'Arc",,50.2005552899780,3.8313368309670,8,,1,,,2
STOPAREA:59:0129,STOPAREA:59:0129,"AULNOYE-AYMERIES - La Sambre",,50.2163674011720,3.8461495471460,8,,1,,,2
STOPAREA:59:0130,STOPAREA:59:0130,"AULNOYE-AYMERIES - Les 4 Bras",,50.2048140103620,3.8514634328080,8,,1,,,2
STOPAREA:59:0131,STOPAREA:59:0131,"AULNOYE-AYMERIES - Lycée Pierre et Marie Curie",,50.1974316854620,3.8382206806420,8,,1,,,2
STOPAREA:59:0132,STOPAREA:59:0132,"AULNOYE-AYMERIES - Ringeval",,50.1979356000000,3.8557177000000,8,,1,,,
STOPAREA:59:0133,STOPAREA:59:0133,"AULNOYE-AYMERIES - Vieil Aulnoye",,50.2037742913490,3.8241988097780,8,,1,,,2
STOPAREA:59:0140,STOPAREA:59:0140,"AVESNELLES - Collège Renaud Barrault",,50.1181010767000,3.9392012097000,8,,1,,,2
STOPAREA:59:0141,STOPAREA:59:0141,"AVESNELLES - Gros Caillou",,50.1077910639000,3.9568987029000,8,,1,,,2
STOPAREA:59:0142,STOPAREA:59:0142,"AVESNELLES - La Place",,50.1183413229440,3.9477720543400,8,,1,,,2
STOPAREA:59:0143,STOPAREA:59:0143,"AVESNELLES - La Roquette",,50.1123960312180,3.9465075394460,8,,1,,,2
STOPAREA:59:0144,STOPAREA:59:0144,"AVESNELLES - Le Fourmanoir",,50.1024935000000,3.9689001000000,8,,1,,,
STOPAREA:59:0158,STOPAREA:59:0158,"AVESNES-SUR-HELPE - Cimetière",,50.1187263802870,3.9204921122420,8,,1,,,2
STOPAREA:59:0159,STOPAREA:59:0159,"AVESNES-SUR-HELPE - Gare",,50.1267456000000,3.9326477000000,8,,1,,,
STOPAREA:59:0160,STOPAREA:59:0160,"AVESNES-SUR-HELPE - Guersignies",,50.1293405616000,3.9374880408000,8,,1,,,2
STOPAREA:59:0161,STOPAREA:59:0161,"AVESNES-SUR-HELPE - Hôpital",,50.1150302958000,3.9231851763000,8,,1,,,2
STOPAREA:59:0162,STOPAREA:59:0162,"AVESNES-SUR-HELPE - La Rotonde",,50.1192021579370,3.9307065360830,8,,1,,,1
STOPAREA:59:0163,STOPAREA:59:0163,"AVESNES-SUR-HELPE - Lycee Jesse De Forest",,50.1213205340240,3.9256300575840,8,,1,,,2
STOPAREA:59:0164,STOPAREA:59:0164,"AVESNES-SUR-HELPE - Rue Cambrésienne",,50.1205587974460,3.9271536084120,8,,1,,,2
STOPAREA:59:0166,STOPAREA:59:0166,"BACHANT - Mairie",,50.2137411234400,3.8659079892230,8,,1,,,2
STOPAREA:59:0167,STOPAREA:59:0167,"BACHANT - Picasso",,50.2068929210750,3.8537643125390,8,,1,,,2
STOPAREA:59:0205,STOPAREA:59:0205,"BAIVES - Eglise",,50.0632251772830,4.2002236226540,8,,1,,,2
STOPAREA:59:0210,STOPAREA:59:0210,"BAS-LIEU - Les 3 Pavés",,50.1554788611370,3.9547449897980,8,,1,,,2
STOPAREA:59:0211,STOPAREA:59:0211,"BAS-LIEU - Verte Vallée",,50.1431846292660,3.9476586792220,8,,1,,,2
STOPAREA:59:0216,STOPAREA:59:0216,"BAVAY - Buvignies",,50.2860521134230,3.7760149959940,8,,1,,,2
STOPAREA:59:0217,STOPAREA:59:0217,"BAVAY - Chateau d'Eau",,50.2958163000000,3.7984618000000,8,,1,,,
STOPAREA:59:0218,STOPAREA:59:0218,"BAVAY - College Jean Lemaire des Belges",,50.2957822256400,3.8033139385320,8,,1,,,2
STOPAREA:59:0219,STOPAREA:59:0219,"BAVAY - Marechal Juin",,50.2927395000000,3.8013288000000,8,,1,,,
STOPAREA:59:0220,STOPAREA:59:0220,"BAVAY - Notre Dame de l'Assomption",,50.2969321147560,3.7927355987340,8,,1,,,2
STOPAREA:59:0221,STOPAREA:59:0221,"BAVAY - Porte de Mons",,50.2971194513740,3.7982569907240,8,,1,,,1
STOPAREA:59:0222,STOPAREA:59:0222,"BAVAY - Porte de Valenciennes",,50.3006533076960,3.7908842355510,8,,1,,,2
STOPAREA:59:0230,STOPAREA:59:0230,"BAZUEL - Centre",,50.0918224507080,3.5925400616310,8,,1,,,2
STOPAREA:59:0237,STOPAREA:59:0237,"BEAUDIGNIES - Place du Colonel Blynt",,50.2365771017020,3.5924094558160,8,,1,,,2
STOPAREA:59:0239,STOPAREA:59:0239,"BEAUDIGNIES - Rue Basse",,50.2405324990150,3.5923969305980,8,,1,,,2
STOPAREA:59:0240,STOPAREA:59:0240,"BEAUFORT - Etang",,50.2325534175610,3.9502025227680,8,,1,,,2
STOPAREA:59:0241,STOPAREA:59:0241,"BEAUFORT - Haute Borne",,50.2103073948200,3.9504166282010,8,,1,,,2
STOPAREA:59:0242,STOPAREA:59:0242,"BEAUFORT - La Ferme",,50.2259860000000,3.9553940000000,8,,1,,,2
STOPAREA:59:0243,STOPAREA:59:0243,"BEAUFORT - Le Cheneau",,50.2117907176640,3.9831968076460,8,,1,,,2
STOPAREA:59:0244,STOPAREA:59:0244,"BEAUFORT - Monument",,50.2143710000000,3.9655600000000,8,,1,,,
STOPAREA:59:0245,STOPAREA:59:0245,"BEAUFORT - Victor Hugo",,50.2189311651270,3.9639258765360,8,,1,,,2
STOPAREA:59:0248,STOPAREA:59:0248,"BEAURAIN - Eglise",,50.1798722000000,3.5511157000000,8,,1,,,
STOPAREA:59:0249,STOPAREA:59:0249,"BEAURAIN - Mairie",,50.1808772000000,3.5547604000000,8,,1,,,
STOPAREA:59:0250,STOPAREA:59:0250,"BEAUREPAIRE-SUR-SAMBRE - Bas Chemin",,50.0659093011400,3.7852815030520,8,,1,,,2
STOPAREA:59:0251,STOPAREA:59:0251,"BEAUREPAIRE-SUR-SAMBRE - Ecole",,50.0621135000000,3.7939424000000,8,,1,,,
STOPAREA:59:0252,STOPAREA:59:0252,"BEAUREPAIRE-SUR-SAMBRE - Place",,50.0620772871310,3.7937351984080,8,,1,,,2
STOPAREA:59:0253,STOPAREA:59:0253,"BEAURIEUX - Chant des Oiseaux",,50.1668466000000,4.1298667000000,8,,1,,,
STOPAREA:59:0254,STOPAREA:59:0254,"BEAURIEUX - Foyer Rural",,50.1784533894390,4.1251700408490,8,,1,,,1
STOPAREA:59:0262,STOPAREA:59:0262,"BELLIGNIES - Cautipont",,50.3315130000000,3.7631972000000,8,,1,,,
STOPAREA:59:0263,STOPAREA:59:0263,"BELLIGNIES - Chateau Massart",,50.3214947479770,3.7647404617750,8,,1,,,2
STOPAREA:59:0264,STOPAREA:59:0264,"BELLIGNIES - Les Rubans",,50.3223870000000,3.7707611000000,8,,1,,,
STOPAREA:59:0265,STOPAREA:59:0265,"BELLIGNIES - Monument",,50.3265691000000,3.7669406000000,8,,1,,,
STOPAREA:59:0266,STOPAREA:59:0266,"BELLIGNIES - Place",,50.3268633726540,3.7707705226390,8,,1,,,2
STOPAREA:59:0267,STOPAREA:59:0267,"BELLIGNIES - Stade",,50.3235675081470,3.7671871175840,8,,1,,,2
STOPAREA:59:0269,STOPAREA:59:0269,"BERELLES - Centre",,50.2154079000000,4.0975405000000,8,,1,,,
STOPAREA:59:0270,STOPAREA:59:0270,"BERELLES - Rue de Solrinnes",,50.2146997000000,4.0974738000000,8,,1,,,
STOPAREA:59:0275,STOPAREA:59:0275,"BERLAIMONT - 4eme arrêt Grande Carrière",,50.2160790394930,3.7636467354650,8,,1,,,2
STOPAREA:59:0276,STOPAREA:59:0276,"BERLAIMONT - 65bis rue Tête Noire",,50.2030061873000,3.7950813715220,8,,1,,,2
STOPAREA:59:0277,STOPAREA:59:0277,"BERLAIMONT - Eglise",,50.2026758537910,3.8137056343140,8,,1,,,2
STOPAREA:59:0278,STOPAREA:59:0278,"BERLAIMONT - Grande Carrière Pigeon Blanc",,50.2067862445400,3.7701597904660,8,,1,,,2
STOPAREA:59:0279,STOPAREA:59:0279,"BERLAIMONT - La Vierge Noire",,50.1928620903290,3.8076653717510,8,,1,,,2
STOPAREA:59:0280,STOPAREA:59:0280,"BERLAIMONT - Le Sars Baras Place",,50.1930173000000,3.7806904000000,8,,1,,,
STOPAREA:59:0281,STOPAREA:59:0281,"BERLAIMONT - Mairie",,50.2015118000000,3.8150857000000,8,,1,,,
STOPAREA:59:0282,STOPAREA:59:0282,"BERLAIMONT - Monument",,50.2040206658600,3.8102669864640,8,,1,,,2
STOPAREA:59:0284,STOPAREA:59:0284,"BERLAIMONT - Ribaumet",,50.1911754188000,3.8060972828000,8,,1,,,2
STOPAREA:59:0285,STOPAREA:59:0285,"BERLAIMONT - Tete Noire AB Croix Daniel",,50.2016767712130,3.7843016581220,8,,1,,,2
STOPAREA:59:0286,STOPAREA:59:0286,"BERLAIMONT - Tete Noire Café du Taillis",,50.2025261000000,3.7728369000000,8,,1,,,2
STOPAREA:59:0288,STOPAREA:59:0288,"BERMERAIN - Monument",,50.2523770066840,3.5320656671360,8,,1,,,2
STOPAREA:59:0289,STOPAREA:59:0289,"BERMERAIN - Mortier Fondu",,50.2450210000000,3.5354969000000,8,,1,,,
STOPAREA:59:0290,STOPAREA:59:0290,"BERMERIES - Le Bout Là Haut",,50.2820170855970,3.7442416863190,8,,1,,,2
STOPAREA:59:0291,STOPAREA:59:0291,"BERMERIES - Le Saule",,50.2782688226860,3.7650319991780,8,,1,,,2
STOPAREA:59:0292,STOPAREA:59:0292,"BERMERIES - Mairie",,50.2820654796960,3.7484368097860,8,,1,,,2
STOPAREA:59:0293,STOPAREA:59:0293,"BERMERIES - Place",,50.2873568000000,3.7560349000000,8,,1,,,
STOPAREA:59:0294,STOPAREA:59:0294,"BERMERIES - Rue des Alouettes",,50.2930710401650,3.7698561457710,8,,1,,,2
STOPAREA:59:0316,STOPAREA:59:0316,"BETTRECHIES - Croqu'âne",,50.3233299387540,3.7448898855450,8,,1,,,2
STOPAREA:59:0317,STOPAREA:59:0317,"BEUGNIES - Eglise",,50.1633128000000,4.0150562000000,8,,1,,,
STOPAREA:59:0318,STOPAREA:59:0318,"BEUGNIES - Foyer de la Gare",,50.1633438000000,4.0180340000000,8,,1,,,
STOPAREA:59:0319,STOPAREA:59:0319,"BEUGNIES - La Charnould",,50.1614446275920,4.0026470159330,8,,1,,,2
STOPAREA:59:0320,STOPAREA:59:0320,"BEUGNIES - Rue Nationale",,50.1636214938010,4.0169808661600,8,,1,,,2
STOPAREA:59:0395,STOPAREA:59:0395,"BOULOGNE-SUR-HELPE - Basse Boulogne",,50.0706574000000,3.8988085000000,8,,1,,,
STOPAREA:59:0396,STOPAREA:59:0396,"BOULOGNE-SUR-HELPE - La Neuville",,50.0838010962350,3.8912178117540,8,,1,,,2
STOPAREA:59:0397,STOPAREA:59:0397,"BOULOGNE-SUR-HELPE - Le Village",,50.0788988766720,3.8946182146660,8,,1,,,2
STOPAREA:59:0398,STOPAREA:59:0398,"BOULOGNE-SUR-HELPE - Rouge Croix",,50.0698606000000,3.8788504000000,8,,1,,,
STOPAREA:59:0415,STOPAREA:59:0415,"BOUSIES - Place Général De Gaulle",,50.1517024853860,3.6160012318680,8,,1,,,2
STOPAREA:59:0416,STOPAREA:59:0416,"BOUSIES - Rue de Landrecies",,50.1510573282690,3.6222936246570,8,,1,,,1
STOPAREA:59:0418,STOPAREA:59:0418,"BOUSIGNIES-SUR-ROC - Grand Place",,50.2635520000000,4.1816040000000,8,,1,,,2
STOPAREA:59:0447,STOPAREA:59:0447,"BRY - Place des Terigneaux",,50.3186383610840,3.6779069249800,8,,1,,,2
STOPAREA:59:0511,STOPAREA:59:0511,"CAPELLE - La Place",,50.2388340967930,3.5480185352220,8,,1,,,2
STOPAREA:59:0533,STOPAREA:59:0533,"CARTIGNIES - Le Buisson Moreau",,50.0851912000000,3.8344297000000,8,,1,,,
STOPAREA:59:0534,STOPAREA:59:0534,"CARTIGNIES - Le Moulin",,50.0956358294030,3.8470780306460,8,,1,,,2
STOPAREA:59:0535,STOPAREA:59:0535,"CARTIGNIES - Les Grands Sarts",,50.0686271000000,3.8152343000000,8,,1,,,
STOPAREA:59:0536,STOPAREA:59:0536,"CARTIGNIES - Place",,50.0923729544990,3.8442500894970,8,,1,,,2
STOPAREA:59:0559,STOPAREA:59:0559,"CATILLON-SUR-SAMBRE - Centre",,50.0749991760690,3.6421457553460,8,,1,,,1
STOPAREA:59:0595,STOPAREA:59:0595,"CHOISIES - Eglise",,50.2140665237190,4.0419185807730,8,,1,,,2
STOPAREA:59:0596,STOPAREA:59:0596,"CLAIRFAYTS - Cromboulie",,50.1609438000000,4.1320050000000,8,,1,,,
STOPAREA:59:0597,STOPAREA:59:0597,"CLAIRFAYTS - Les Charmettes",,50.1545996570980,4.1132074829420,8,,1,,,2
STOPAREA:59:0598,STOPAREA:59:0598,"CLAIRFAYTS - Mairie",,50.1571572000000,4.1208167000000,8,,1,,,
STOPAREA:59:0606,STOPAREA:59:0606,"COLLERET - Château Mariage",,50.2656533000000,4.1067605000000,8,,1,,,2
STOPAREA:59:0607,STOPAREA:59:0607,"COLLERET - Dumont",,50.2521228706220,4.0918824312380,8,,1,,,2
STOPAREA:59:0608,STOPAREA:59:0608,"COLLERET - Mairie",,50.2556100000000,4.0750400000000,8,,1,,,2
STOPAREA:59:0626,STOPAREA:59:0626,"COUSOLRE - Corps de Garde",,50.2454542000000,4.1553129000000,8,,1,,,
STOPAREA:59:0642,STOPAREA:59:0642,"CRESPIN - Ancienne Mairie",,50.4220227914030,3.6609628179230,6,,1,,,2
STOPAREA:59:0643,STOPAREA:59:0643,"CRESPIN - Ateliers",,50.4074138357070,3.6646158792630,6,,1,,,2
