CODE_UIC;LIBELLE;FRET;VOYAGEURS;CODE_LIGNE;RG_TRONCON;PK;COMMUNE;DEPARTEMEN;IDRESEAU;IDGAIA;X_L93;Y_L93;X_WGS84;Y_WGS84;C_GEO;GeoPoint;GeoShape
87276287;La Borne-Blanche;N;O;272000;1;033+180;ORRY-LA-VILLE;OISE;4599;29ecdb4c-dfbc-11e3-a2ff-01a464e0362d;663960,3848;6891983,469;2,50625898;49,12663673;49.1266367251084, 2.5062589802457698;49.12663672415444, 2.506258980245769;"{""coordinates"":[2.506258980245769,49.12663672415444],""type"":""Point""}"
87317610;Beau-Marais;N;O;304000;1;040+230;CALAIS;PAS-DE-CALAIS;8091;c03eb9a2-f312-11e3-90ff-015864e0362d;622472,1068;7094914,916;1,89916732;50,94537424;50.945374237372256, 1.8991673196065892;50.94537423643722, 1.8991673196065877;"{""coordinates"":[1.899167319606588,50.94537423643722],""type"":""Point""}"
87345108;Brebières-Sud;N;O;272000;1;209+970;BREBIÈRES;PAS-DE-CALAIS;3368;e19cc5fe-19bf-11e5-a6ff-01fc64e0362d;700977,7031;7026504,374;3,013714758;50,3362984;50.336298399884804, 3.0137147578004404;50.33629839894317, 3.01371475780044;"{""coordinates"":[3.01371475780044,50.33629839894317],""type"":""Point""}"
87342543;Calonne-Ricouart;N;O;289000;1;054+503;CALONNE-RICOUART;PAS-DE-CALAIS;3458;d97100d2-6667-11e3-89ff-01f464e0362d;663051,7203;7042870,232;2,480203208;50,48212644;50.48212643550599, 2.480203208283241;50.48212643456592, 2.480203208283239;"{""coordinates"":[2.480203208283239,50.48212643456592],""type"":""Point""}"
87342063;Courcelles-le-Comte;N;O;272000;1;178+145;HAMELINCOURT;PAS-DE-CALAIS;3845;e145677e-19bf-11e5-a6ff-01fc64e0362d;684839,7624;7007922,011;2,788039555;50,16926361;50.16926361276849, 2.788039555266339;50.169263611825095, 2.7880395552663377;"{""coordinates"":[2.788039555266338,50.169263611825095],""type"":""Point""}"
87271593;Crépy-en-Valois;O;O;231000;1;075+863;CREPY-EN-VALOIS;OISE;3881;e17074e4-19bf-11e5-a6ff-01fc64e0362d;691875,2422;6903509,513;2,888466784;49,23122245;49.2312224533266, 2.8884667836841866;49.231222452373665, 2.8884667836841857;"{""coordinates"":[2.888466783684186,49.231222452373665],""type"":""Point""}"
87342527;Farbus;N;O;301000;1;202+907;FARBUS;PAS-DE-CALAIS;4121;c08afe56-f312-11e3-90ff-015864e0362d;687962,2607;7028906,347;2,831068444;50,35774834;50.3577483374866, 2.831068444424471;50.357748336545185, 2.8310684444244707;"{""coordinates"":[2.831068444424471,50.357748336545185],""type"":""Point""}"
87342279;Isbergues;O;O;301000;1;248+852;ISBERGUES;PAS-DE-CALAIS;4498;e03acc04-19bf-11e5-82ff-01fc64e0362d;661945,8626;7057659,491;2,46323191;50,61479635;50.614796346072545, 2.4632319104501934;50.6147963451339, 2.4632319104501925;"{""coordinates"":[2.463231910450193,50.6147963451339],""type"":""Point""}"
87295170;Bavay;O;N;251000;1;256+210;BAVAY;NORD;3110;29907df8-dfbc-11e3-a2ff-01a464e0362d;755679,1449;7022372,528;3,780442494;50,29673164;50.296731641744, 3.7804424938817407;50.296731640801966, 3.7804424938817407;"{""coordinates"":[3.780442493881741,50.296731640801966],""type"":""Point""}"
87313510;Beauvais;O;O;325000;1;078+575;BEAUVAIS;OISE;3142;e15fd606-19bf-11e5-a6ff-01fc64e0362d;633868,2436;6925592,383;2,088712583;49,426348;49.42634799732189, 2.0887125826348143;49.4263479963709, 2.0887125826348125;"{""coordinates"":[2.088712582634813,49.4263479963709],""type"":""Point""}"
87286195;St-André;N;O;292000;1;020+520;LAMBERSART;NORD;8001;e132e256-19bf-11e5-a6ff-01fc64e0362d;702422,0047;7062188,243;3,034191483;50,65659451;50.65659450512642, 3.034191483051031;50.65659450418822, 3.0341914830510297;"{""coordinates"":[3.03419148305103,50.65659450418822],""type"":""Point""}"
87345025;Lens;O;O;284000;1;000-540;AVION;PAS-DE-CALAIS;5035;29040f86-dfbc-11e3-a2ff-01a464e0362d;688254,2149;7036201,479;2,834951582;50,42324507;50.42324507192143, 2.8349515823785736;50.423245070980734, 2.8349515823785727;"{""coordinates"":[2.834951582378573,50.423245070980734],""type"":""Point""}"
87723783;St-Paul-de-Varax;N;O;886000;1;051+674;SAINT-PAUL-DE-VARAX;AIN;6624;d96ccbf4-6667-11e3-89ff-01f464e0362d;864381,5997;6557807,378;5,128115702;46,10011898;46.1001189819199, 5.128115701915889;46.10011898096096, 5.128115701915888;"{""coordinates"":[5.128115701915888,46.10011898096096],""type"":""Point""}"
87276741;Thourotte;O;O;242000;1;091+786;THOUROTTE;OISE;6984;29dcb752-dfbc-11e3-a2ff-01a464e0362d;691431,8324;6930678,451;2,88182166;49,47543326;49.47543325910284, 2.8818216599059543;49.47543325815235, 2.8818216599059543;"{""coordinates"":[2.881821659905954,49.47543325815235],""type"":""Point""}"
87286724;Lille-Sud;O;N;289000;1;005+852;LILLE;NORD;5175;e54730f2-6667-11e3-a7ff-01f464e0362d;703938,2088;7057721,344;3,055551394;50,61649979;50.61649979444864, 3.055551394108411;50.61649979351003, 3.0555513941084107;"{""coordinates"":[3.055551394108411,50.61649979351003],""type"":""Point""}"
87281279;Bourbourg;N;O;304000;1;017+589;BOURBOURG;NORD;3329;29851820-dfbc-11e3-a2ff-01a464e0362d;643374,7663;7095482,917;2,195861554;50,95273043;50.95273042792849, 2.195861554347714;50.95273042699355, 2.195861554347712;"{""coordinates"":[2.195861554347712,50.95273042699355],""type"":""Point""}"
87281402;Coudekerque-Branche;O;O;301000;1;303+394;COUDEKERQUE-BRANCHE;NORD;3829;d9c9e1d4-6667-11e3-89ff-01f464e0362d;656087,0587;7102529,214;2,375589736;51,01696058;51.01696058094301, 2.375589735739861;51.01696058000878, 2.3755897357398603;"{""coordinates"":[2.37558973573986,51.01696058000878],""type"":""Point""}"
87343608;Onnaing;O;N;262000;1;255+460;ONNAING;NORD;5859;e5402340-6667-11e3-a7ff-01f464e0362d;742823,6641;7032875,024;3,601379148;50,39202912;50.3920291158138, 3.6013791480155897;50.392029114872784, 3.601379148015589;"{""coordinates"":[3.601379148015589,50.392029114872784],""type"":""Point""}"
87313833;Formerie;N;O;321000;1;056+006;FORMERIE;OISE;4201;c0865874-f312-11e3-90ff-015864e0362d;607736,6188;6951325,966;1,722941151;49,65433991;49.654339909857434, 1.7229411505620964;49.654339908908725, 1.722941150562095;"{""coordinates"":[1.722941150562095,49.654339908908725],""type"":""Point""}"
87286500;Phalempin;N;O;272000;1;235+509;PHALEMPIN;NORD;5989;e14bbf42-19bf-11e5-a6ff-01fc64e0362d;701419,5709;7046375,78;3,019983615;50,51468234;50.51468233950347, 3.019983615088751;50.51468233856375, 3.0199836150887505;"{""coordinates"":[3.01998361508875,50.51468233856375],""type"":""Point""}"
87286393;Lille-Champ-de-Mars;O;N;272000;1;248+065;RONCHIN;NORD;80929;e5469ff0-6667-11e3-a7ff-01f464e0362d;706453,1907;7057608,658;3,091025246;50,61546755;50.61546754976583, 3.0910252458056044;50.6154675488272, 3.091025245805604;"{""coordinates"":[3.091025245805604,50.6154675488272],""type"":""Point""}"
87342105;Bully-Grenay;O;O;301000;1;218+807;GRENAY;PAS-DE-CALAIS;3437;e0443316-19bf-11e5-82ff-01fc64e0362d;681040,6371;7039036,729;2,733454587;50,44851957;50.44851956824207, 2.7334545868975875;50.44851956730164, 2.7334545868975866;"{""coordinates"":[2.733454586897587,50.44851956730164],""type"":""Point""}"
87286187;La Madeleine;O;O;295000;1;005+617;MADELEINE (LA );NORD;4699;29288c70-dfbc-11e3-a2ff-01a464e0362d;705107,7514;7062653,186;3,072112195;50,66075065;50.66075064520697, 3.0721121952129256;50.660750644268816, 3.0721121952129242;"{""coordinates"":[3.072112195212924,50.660750644268816],""type"":""Point""}"
87342436;La Bassée;O;O;289000;1;027+501;LA BASSÉE;NORD;4585;c032da3e-f312-11e3-90ff-015864e0362d;686084,1867;7047817,107;2,804054052;50,52746596;50.52746595501221, 2.804054051519795;50.52746595407263, 2.804054051519795;"{""coordinates"":[2.804054051519795,50.52746595407263],""type"":""Point""}"
87723536;St-Maurice-de-Beynost;N;O;890000;1;018+501;SAINT-MAURICE-DE-BEYNOST;AIN;6588;d9db18ac-6667-11e3-89ff-01f464e0362d;853454,8925;6527211,94;4,976803929;45,82725975;45.827259754287724, 4.9768039289165875;45.82725975332767, 4.976803928916587;"{""coordinates"":[4.976803928916587,45.82725975332767],""type"":""Point""}"
87317016;Boulogne-Tintelleries;N;O;314000;1;254+917;BOULOGNE-SUR-MER;PAS-DE-CALAIS;3324;d99319fc-6667-11e3-89ff-01f464e0362d;601634,0804;7070935,433;1,609335297;50,72731903;50.72731902983388, 1.6093352974135506;50.72731902889646, 1.609335297413549;"{""coordinates"":[1.609335297413549,50.72731902889646],""type"":""Point""}"
87345215;Sallaumines;N;O;286000;1;211+400;SALLAUMINES;PAS-DE-CALAIS;6734;d9b8afda-6667-11e3-89ff-01f464e0362d;689559,7693;7035567,489;2,853313364;50,41757687;50.41757686621085, 2.8533133644631348;50.41757686527008, 2.853313364463134;"{""coordinates"":[2.853313364463134,50.41757686527008],""type"":""Point""}"
87343806;Marly-les-Valenciennes;O;N;253000;1;050+195;MARLY;NORD;5375;29379126-dfbc-11e3-a2ff-01a464e0362d;738143,4847;7027967,302;3,535189708;50,3482728;50.3482728036862, 3.535189707711709;50.348272802744695, 3.5351897077117087;"{""coordinates"":[3.535189707711709,50.348272802744695],""type"":""Point""}"
87295055;Anor;O;O;229000;1;204+701;ANOR;NORD;2901;d9e64db0-6667-11e3-89ff-01f464e0362d;778475,3182;6987910,461;4,09324895;49,98483985;49.98483985000192, 4.093248950310058;49.9848398490566, 4.093248950310058;"{""coordinates"":[4.093248950310058,49.9848398490566],""type"":""Point""}"
87316679;Pihen;N;O;314000;1;282+253;PIHEN-LÈS-GUÎNES;PAS-DE-CALAIS;6003;c0d6f16a-f312-11e3-90ff-015864e0362d;614372,9214;7086982,128;1,785914545;50,8731558;50.87315580206877, 1.7859145450816543;50.87315580113294, 1.7859145450816525;"{""coordinates"":[1.785914545081652,50.87315580113294],""type"":""Point""}"
87343475;Lourches;O;O;250000;1;223+539;ROEULX;NORD;5243;c0f9f0c2-f312-11e3-90ff-015864e0362d;724498,3594;7023696,879;3,343477955;50,31061442;50.31061442370389, 3.3434779549010347;50.310614422762, 3.3434779549010343;"{""coordinates"":[3.343477954901034,50.310614422762],""type"":""Point""}"
87345223;Leforest;N;O;272000;1;224+227;LEFOREST;PAS-DE-CALAIS;5032;d9780b1e-6667-11e3-89ff-01f464e0362d;704273,2929;7036641,83;3,060051873;50,4272937;50.42729369814148, 3.060051873061844;50.427293697200824, 3.060051873061844;"{""coordinates"":[3.060051873061844,50.427293697200824],""type"":""Point""}"
87313254;Breteuil-Ville;O;N;319000;1;101+673;BRETEUIL;OISE;3381;d9bfb322-6667-11e3-89ff-01f464e0362d;649599,0479;6947873,038;2,30275717;49,62801687;49.62801687336059, 2.302757169628151;49.62801687241162, 2.302757169628149;"{""coordinates"":[2.302757169628149,49.62801687241162],""type"":""Point""}"
87313676;Laboissière-le-Déluge;N;O;325000;1;059+558;LABOISSIÈRE-EN-THELLE;OISE;4597;c131cacc-f312-11e3-90ff-015864e0362d;637143,7283;6910218,515;2,136162167;49,28849515;49.288495150682685, 2.1361621667756516;49.28849514973032, 2.13616216677565;"{""coordinates"":[2.13616216677565,49.28849514973032],""type"":""Point""}"
87272195;Longueil-Annel;N;O;242000;1;090+141;LONGUEIL-ANNEL;OISE;5219;28fcece4-dfbc-11e3-a2ff-01a464e0362d;690072,1787;6929742,192;2,863090762;49,46699873;49.46699872833922, 2.8630907617587185;49.46699872738863, 2.8630907617587176;"{""coordinates"":[2.863090761758718,49.46699872738863],""type"":""Point""}"
87313585;Hermes-Berthecourt;N;O;316000;1;073+350;HERMES;OISE;4442;2986cdac-dfbc-11e3-a2ff-01a464e0362d;644888,7101;6917471,103;2,241637723;49,35440135;49.35440134787764, 2.2416377230713347;49.35440134692592, 2.2416377230713334;"{""coordinates"":[2.241637723071333,49.35440134692592],""type"":""Point""}"
87725838;Mézériat;N;O;883000;1;021+476;MÉZÉRIAT;AIN;5503;29e1fc4e-dfbc-11e3-a2ff-01a464e0362d;857712,1371;6572613,054;5,046778286;46,23498285;46.234982852558495, 5.046778286049959;46.23498285160012, 5.0467782860499595;"{""coordinates"":[5.046778286049959,46.23498285160012],""type"":""Point""}"
87313684;St-Sulpice-Auteuil;N;O;325000;1;066+757;SAINT-SULPICE;OISE;6679;2957f338-dfbc-11e3-a2ff-01a464e0362d;635759,4861;6916783,347;2,116130157;49,34736621;49.34736621410171, 2.1161301566180644;49.34736621314994, 2.116130156618063;"{""coordinates"":[2.116130156618063,49.34736621314994],""type"":""Point""}"
87286112;Loos-lez-Lille;N;O;289000;1;008+504;LOOS;NORD;5228;c1148b06-f312-11e3-90ff-015864e0362d;701175,5504;7057301,146;3,01658078;50,61274004;50.6127400445533, 3.016580779523829;50.61274004361462, 3.0165807795238284;"{""coordinates"":[3.016580779523828,50.61274004361462],""type"":""Point""}"
87313015;Saleux;O;N;321000;1;007+593;SALEUX;SOMME;6729;e001cbf2-19bf-11e5-82ff-01fc64e0362d;644366,8374;6974034,508;2,226835968;49,8626265;49.862626503215616, 2.226835968274724;49.86262650226903, 2.2268359682747225;"{""coordinates"":[2.226835968274723,49.86262650226903],""type"":""Point""}"
87286146;Armentières;O;O;293000;1;242+916;ARMENTIERES;NORD;2934;e1bcaea6-19bf-11e5-a6ff-01fc64e0362d;691330,2939;7064849,77;2,877551432;50,68042291;50.68042290708868, 2.8775514317234085;50.68042290615076, 2.877551431723407;"{""coordinates"":[2.877551431723407,50.68042290615076],""type"":""Point""}"
87295006;Maubeuge;O;O;242000;1;228+407;MAUBEUGE;NORD;5417;29a3652c-dfbc-11e3-a2ff-01a464e0362d;769124,9203;7019821,686;3,968453443;50,27249284;50.27249283717977, 3.9684534427957816;50.272492836237454, 3.9684534427957816;"{""coordinates"":[3.968453442795782,50.272492836237454],""type"":""Point""}"
87313882;TGV Haute-Picardie;N;O;226000;1;110+823;ABLAINCOURT-PRESSOIR;SOMME;4270;e156ba62-19bf-11e5-a6ff-01fc64e0362d;687912,9928;6973233,66;2,832038909;49,85776336;49.857763360724036, 2.8320389091652856;49.85776335977741, 2.832038909165285;"{""coordinates"":[2.832038909165285,49.85776335977741],""type"":""Point""}"
87317321;Caffiers;O;O;314000;1;278+251;CAFFIERS;PAS-DE-CALAIS;3450;297e4412-dfbc-11e3-a2ff-01a464e0362d;616138,1641;7084442,291;1,811481665;50,85061405;50.85061405089331, 1.8114816653086032;50.85061404995722, 1.8114816653086019;"{""coordinates"":[1.811481665308602,50.85061404995722],""type"":""Point""}"
87743740;St-Rambert-en-Bugey;N;O;890000;1;062+777;SAINT-RAMBERT-EN-BUGEY;AIN;6656;e196f04a-19bf-11e5-a6ff-01fc64e0362d;888930,1576;6541564,884;5,439242837;45,94752524;45.947525236632266, 5.4392428365302745;45.94752523567268, 5.4392428365302745;"{""coordinates"":[5.439242836530275,45.94752523567268],""type"":""Point""}"
87745000;Bellegarde;O;O;884000;1;064+508;BELLEGARDE-SUR-VALSERINE;AIN;3164;d96a678e-6667-11e3-89ff-01f464e0362d;918111,9634;6560984,045;5,824669823;46,11353917;46.113539173233306, 5.824669822906646;46.11353917227441, 5.824669822906647;"{""coordinates"":[5.824669822906647,46.11353917227441],""type"":""Point""}"
87313403;Rémy;N;O;317000;1;053+811;REMY;OISE;6232;d998b260-6667-11e3-89ff-01f464e0362d;678648,7821;6926009,862;2,705749721;49,43317272;49.43317272238422, 2.70574972068875;49.43317272143329, 2.7057497206887495;"{""coordinates"":[2.70574972068875,49.43317272143329],""type"":""Point""}"
87345231;Loison-sous-Lens;N;O;286000;1;213+433;LOISON-SOUS-LENS;PAS-DE-CALAIS;5198;d9dcba54-6667-11e3-89ff-01f464e0362d;689947,9798;7037767,396;2,858712457;50,43733162;50.43733161955527, 2.85871245656636;50.437331618614735, 2.8587124565663586;"{""coordinates"":[2.858712456566359,50.437331618614735],""type"":""Point""}"
87281113;Esquelbecq;N;O;301000;1;287+481;ESQUELBECQ;NORD;4080;d9806c26-6667-11e3-89ff-01f464e0362d;658558,3444;7088235,288;2,412241153;50,88891961;50.888919605915895, 2.412241153319143;50.88891960498023, 2.412241153319142;"{""coordinates"":[2.412241153319142,50.88891960498023],""type"":""Point""}"
87281006;Dunkerque;O;O;302526;1;304+839;DUNKERQUE;NORD;4014;e1868286-19bf-11e5-a6ff-01fc64e0362d;655335,6135;7104507,078;2,36467891;51,03464542;51.034645417513985, 2.3646789102846237;51.034645416579934, 2.364678910284622;"{""coordinates"":[2.364678910284622,51.034645416579934],""type"":""Point""}"
87317107;Hesdigneul;N;O;311000;1;244+564;HESDIGNEUL-LÈS-BOULOGNE;PAS-DE-CALAIS;4447;c05b3966-f312-11e3-90ff-015864e0362d;605574,7433;7063472,193;1,666817541;50,66096776;50.66096776465705, 1.6668175407675139;50.66096776371891, 1.666817540767512;"{""coordinates"":[1.666817540767512,50.66096776371891],""type"":""Point""}"
87313759;Abancourt;N;O;325000;1;125+807;ABANCOURT;OISE;2787;295fd798-dfbc-11e3-a2ff-01a464e0362d;611514,8049;6954737,15;1,774495414;49,68552582;49.68552581891906, 1.774495414204267;49.68552581797066, 1.7744954142042655;"{""coordinates"":[1.774495414204265,49.68552581797066],""type"":""Point""}"
87313544;Cramoisy;N;O;316000;1;055+535;CRAMOISY;OISE;3868;d9b01b1e-6667-11e3-89ff-01f464e0362d;656679,7455;6906483,103;2,405021269;49,25653897;49.256538965335494, 2.405021268518898;49.25653896438281, 2.405021268518897;"{""coordinates"":[2.405021268518897,49.25653896438281],""type"":""Point""}"
87313080;St-Roch (Somme);O;O;321000;1;002+045;AMIENS;SOMME;6660;290734d4-dfbc-11e3-a2ff-01a464e0362d;648472,6356;6977392,684;2,283469712;49,89314107;49.893141071352986, 2.2834697123952035;49.89314107040671, 2.283469712395202;"{""coordinates"":[2.283469712395202,49.89314107040671],""type"":""Point""}"
87317396;Noyelles-sur-Mer;O;O;311000;1;189+006;NOYELLES-SUR-MER;SOMME;5832;29e2caa4-dfbc-11e3-a2ff-01a464e0362d;607397,8021;7010679,408;1,704777773;50,18738749;50.18738749356479, 1.7047777727577225;50.18738749262159, 1.7047777727577211;"{""coordinates"":[1.704777772757721,50.18738749262159],""type"":""Point""}"
87343707;Blanc-Misseron;O;N;262000;1;260+128;CRESPIN;NORD;3245;e542b59e-6667-11e3-a7ff-01f464e0362d;747054,6024;7034324,301;3,660962558;50,4047357;50.40473569934951, 3.6609625580213763;50.404735698408615, 3.660962558021376;"{""coordinates"":[3.660962558021376,50.404735698408615],""type"":""Point""}"
87741561;Brens-Virignin;O;N;904000;1;100+404;BRENS;AIN;3372;29c7b2de-dfbc-11e3-a2ff-01a464e0362d;909578,1096;6518200,333;5,695334386;45,73119635;45.731196348519326, 5.695334386379873;45.731196347558914, 5.695334386379874;"{""coordinates"":[5.695334386379874,45.731196347558914],""type"":""Point""}"
87295568;Hautmont;O;O;242000;1;223+881;HAUTMONT;NORD;4422;e1a290fc-19bf-11e5-a6ff-01fc64e0362d;765374,4824;7017714,366;3,915571616;50,25397434;50.25397433616288, 3.915571616258313;50.25397433522038, 3.9155716162583123;"{""coordinates"":[3.915571616258312,50.25397433522038],""type"":""Point""}"
87725804;Pont-de-Veyle;N;O;883000;1;007+780;CROTTET;AIN;6077;e1220b48-19bf-11e5-a6ff-01fc64e0362d;845618,2624;6576077,078;4,89096357;46,26888113;46.26888112521243, 4.890963569882367;46.268881124254214, 4.890963569882366;"{""coordinates"":[4.890963569882366,46.268881124254214],""type"":""Point""}"
87287276;Ennevelin;N;O;267000;1;011+693;TEMPLEUVE;NORD;4043;29a8eada-dfbc-11e3-a2ff-01a464e0362d;711270,4854;7050268,676;3,158767104;50,54952332;50.549523320480006, 3.1587671044512926;50.54952331954063, 3.158767104451292;"{""coordinates"":[3.158767104451292,50.54952331954063],""type"":""Point""}"
87313346;Montdidier;O;O;232000;1;115+358;MONTDIDIER;SOMME;5598;e0184b40-19bf-11e5-82ff-01fc64e0362d;668328,3706;6949205,43;2,561747963;49,64119961;49.641199606125916, 2.5617479628961966;49.64119960517708, 2.5617479628961957;"{""coordinates"":[2.561747962896196,49.64119960517708],""type"":""Point""}"
87743757;Tenay-Hauteville;N;O;890000;1;069+330;TENAY;AIN;6940;d9c6166c-6667-11e3-89ff-01f464e0362d;893797,5952;6538914,076;5,500960317;45,92229568;45.92229568025614, 5.500960316594447;45.922295679296454, 5.500960316594447;"{""coordinates"":[5.500960316594447,45.922295679296454],""type"":""Point""}"
87313320;Moreuil;N;O;232000;1;133+017;MOREUIL;SOMME;5674;c07f7c78-f312-11e3-90ff-015864e0362d;662192,5909;6964367,069;2,475453542;49,77709228;49.777092276970436, 2.4754535421531783;49.77709227602298, 2.475453542153177;"{""coordinates"":[2.475453542153177,49.77709227602298],""type"":""Point""}"
87345041;Liévin;N;O;301000;1;215+598;LIEVIN;PAS-DE-CALAIS;5164;e133a5bc-19bf-11e5-a6ff-01fc64e0362d;683715,5147;7037419,981;2,771125742;50,43408181;50.4340818055316, 2.77112574235923;50.43408180459102, 2.7711257423592293;"{""coordinates"":[2.771125742359229,50.43408180459102],""type"":""Point""}"
87295543;Sous-le-Bois;O;O;242000;1;226+281;MAUBEUGE;NORD;6885;d9c7aa06-6667-11e3-89ff-01f464e0362d;767102,226;7019026,335;3,939985181;50,26557144;50.26557144191194, 3.9399851814810183;50.26557144096957, 3.9399851814810174;"{""coordinates"":[3.939985181481017,50.26557144096957],""type"":""Point""}"
87723585;Meximieux-Pérouges;O;O;890000;1;038+393;MEXIMIEUX;AIN;5496;d98b3e9e-6667-11e3-89ff-01f464e0362d;870046,916;6535917,81;5,193552383;45,90168311;45.90168310952925, 5.193552383040875;45.9016831085695, 5.193552383040875;"{""coordinates"":[5.193552383040875,45.9016831085695],""type"":""Point""}"
87317263;Calais-Ville;O;O;314000;1;294+687;CALAIS;PAS-DE-CALAIS;80993;c1384896-f312-11e3-90ff-015864e0362d;619056,2305;7095860,196;1,850475992;50,95341589;50.953415887188775, 1.850475991847154;50.95341588625383, 1.850475991847152;"{""coordinates"":[1.850475991847152,50.95341588625383],""type"":""Point""}"
87286179;Bailleul;N;O;295000;1;031+683;BAILLEUL;NORD;3063;d9ac3792-6667-11e3-89ff-01f464e0362d;681211,9932;7070275,612;2,734386317;50,7288875;50.72888749538649, 2.7343863174704492;50.72888749444909, 2.734386317470448;"{""coordinates"":[2.734386317470448,50.72888749444909],""type"":""Point""}"
87286526;Wattignies-Templemars;N;O;272000;1;242+950;TEMPLEMARS;NORD;7348;d9d91440-6667-11e3-89ff-01f464e0362d;703634,9968;7053473,563;3,051235484;50,57837889;50.57837888518604, 3.051235483877137;50.57837888424701, 3.0512354838771363;"{""coordinates"":[3.051235483877136,50.57837888424701],""type"":""Point""}"
87343004;Valenciennes;O;O;262000;1;250+021;VALENCIENNES;NORD;7085;d9e327a4-6667-11e3-89ff-01f464e0362d;736860,555;7029778,199;3,517355969;50,36460713;50.36460712971786, 3.517355969325083;50.36460712877655, 3.517355969325082;"{""coordinates"":[3.517355969325082,50.36460712877655],""type"":""Point""}"
87315168;Avrigny;O;N;317000;1;039+986;AVRIGNY;OISE;3040;d9886dfa-6667-11e3-89ff-01f464e0362d;669442,2969;6921373,444;2,579213744;49,3911251;49.39112509688112, 2.579213743754112;49.39112509592976, 2.5792137437541105;"{""coordinates"":[2.57921374375411,49.39112509592976],""type"":""Point""}"
87313049;Longueau;O;O;311000;1;125+971;BOVES;SOMME;5214;29d80350-dfbc-11e3-a2ff-01a464e0362d;653386,4757;6974082,728;2,352175074;49,86378876;49.86378875504405, 2.352175074136352;49.863788754097484, 2.3521750741363507;"{""coordinates"":[2.352175074136351,49.863788754097484],""type"":""Point""}"
87276378;Villers-St-Paul;N;O;242000;1;052+864;VILLERS-SAINT-PAUL;OISE;7274;29730a82-dfbc-11e3-a2ff-01a464e0362d;662858,8786;6909336,232;2,489632269;49,28257568;49.282575677997265, 2.489632269247999;49.28257567704484, 2.489632269247998;"{""coordinates"":[2.489632269247998,49.28257567704484],""type"":""Point""}"
87276329;Pont-Ste-Maxence;N;O;242000;1;061+869;PONT-SAINTE-MAXENCE;OISE;6095;d9acfd3e-6667-11e3-89ff-01f464e0362d;671113,83;6912338,287;2,602856468;49,30998825;49.309988250616065, 2.602856468438373;49.30998824966391, 2.602856468438373;"{""coordinates"":[2.602856468438373,49.30998824966391],""type"":""Point""}"
87345314;Somain;O;O;258000;1;223+479;SOMAIN;NORD;6870;29abb42a-dfbc-11e3-a2ff-01a464e0362d;719448,4941;7028558,566;3,272912808;50,35443988;50.35443988159286, 3.272912807956583;50.35443988065144, 3.2729128079565823;"{""coordinates"":[3.272912807956582,50.35443988065144],""type"":""Point""}"
87743328;Villereversure;N;O;884000;1;018+901;VILLEREVERSURE;AIN;7269;d9bb2bd2-6667-11e3-89ff-01f464e0362d;884916,0632;6568883,33;5,39815829;46,19451666;46.19451666097462, 5.398158290281325;46.19451666001606, 5.398158290281326;"{""coordinates"":[5.398158290281326,46.19451666001606],""type"":""Point""}"
87316398;Heilles-Mouchy;N;O;316000;1;070+516;HEILLES;OISE;4427;d9b88ef4-6667-11e3-89ff-01f464e0362d;647194,577;6915872,04;2,273568341;49,34022305;49.34022305051906, 2.273568340506388;49.34022304956721, 2.273568340506387;"{""coordinates"":[2.273568340506387,49.34022304956721],""type"":""Point""}"
87281311;Grande-Synthe;N;O;304000;1;006+608;GRANDE-SYNTHE;NORD;4350;d9ad833a-6667-11e3-89ff-01f464e0362d;651675,2647;7100967,459;2,313053426;51,00262499;51.00262499478068, 2.313053426197158;51.00262499384629, 2.3130534261971563;"{""coordinates"":[2.313053426197156,51.00262499384629],""type"":""Point""}"
87317065;Étaples-Le Touquet;N;O;308000;1;134+296;ETAPLES;PAS-DE-CALAIS;8040;d9ba51ac-6667-11e3-89ff-01f464e0362d;603630,5009;7047435,546;1,643262284;50,51676484;50.51676483782316, 1.6432622844045215;50.51676483688346, 1.6432622844045197;"{""coordinates"":[1.64326228440452,50.51676483688346],""type"":""Point""}"
87745117;Fort-l'Écluse-Collonges;O;N;890000;1;142+544;COLLONGES;AIN;9394;d97046e4-6667-11e3-89ff-01f464e0362d;924651,3272;6562818,657;5,910157899;46,12791085;46.12791084987178, 5.91015789850506;46.127910848912954, 5.91015789850506;"{""coordinates"":[5.91015789850506,46.127910848912954],""type"":""Point""}"
87342238;Lillers;O;O;301000;1;242+641;LILLERS;PAS-DE-CALAIS;5176;d9e1a5a8-6667-11e3-89ff-01f464e0362d;663052,0786;7051655,569;2,479393394;50,5609796;50.56097959829487, 2.479393393503667;50.56097959735566, 2.479393393503666;"{""coordinates"":[2.479393393503666,50.56097959735566],""type"":""Point""}"
87345397;Iwuy;N;O;250000;1;213+797;IWUY;NORD;4509;29cbe9cc-dfbc-11e3-a2ff-01a464e0362d;723606,3295;7014299,133;3,330420094;50,22626786;50.226267859212776, 3.330420094018675;50.22626785826998, 3.330420094018674;"{""coordinates"":[3.330420094018674,50.22626785826998],""type"":""Point""}"
87317255;Anvin;N;O;308000;1;082+890;ANVIN;PAS-DE-CALAIS;2907;d97f9176-6667-11e3-89ff-01f464e0362d;647020,6322;7039071,382;2,255189665;50,44687494;50.44687493760667, 2.25518966492238;50.44687493666622, 2.2551896649223786;"{""coordinates"":[2.255189664922379,50.44687493666622],""type"":""Point""}"
