stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
02:01674,02:01674,"VILLERS EN P. - ECOLE","",49.3781,3.67637,,,0,,,
02:01675,02:01675,"LONGUEVAL B. - ECOLE MATERNELLE","",49.35888,3.65401,,,0,,,
02:01676,02:01676,"BLANZY LES F. - ABRI","",49.33826,3.67108,,,0,,,
02:01677,02:01677,"PERLES - ABRI","",49.32662,3.654,,,0,,,
02:01678,02:01678,"VAUXCERE - ABRI","",49.34089,3.63595,,,0,,,
02:01682,02:01682,"OULCHY LE C. - MOULIN NOEL","",49.18743,3.3844,,,0,,,
02:01683,02:01683,"OULCHY LE C. - CUGNY CROUTTES","",49.20038,3.39965,,,0,,,
02:01685,02:01685,"LA CROIX S/O.  - FERME TRIANGLE","",49.15194,3.33189,,,0,,,
02:01686,02:01686,"BEUGNEUX - PLACE ABRI","",49.23466,3.41406,,,0,,,
02:01687,02:01687,"CELLES S/ A. - ABRI","",49.40342,3.48143,,,0,,,
02:01689,02:01689,"NANTEUIL LA F. - MAIRIE ABRI","",49.43534,3.45245,,,0,,,
02:01690,02:01690,"NANTEUIL LA F. - MENNEJEAN FERME","",49.44254,3.46587,,,0,,,
02:01691,02:01691,"SANCY LES C. - EGLISE ABRI","",49.4334,3.47148,,,0,,,
02:01692,02:01692,"AIZY JOUY - COLOMBES FERME","",49.44008,3.49232,,,0,,,
02:01695,02:01695,"CYS LA C. - ABRI","",49.39269,3.57059,,,0,,,
02:01696,02:01696,"ST MARD - EGLISE ABRI","",49.38683,3.58269,,,0,,,
02:01698,02:01698,"MOUSSY V. - X COURTONNE","",49.40743,3.64204,,,0,,,
02:01699,02:01699,"MOUSSY V. - ABRI","",49.41572,3.63312,,,0,,,
02:01700,02:01700,"OSTEL - PLACE ABRI","",49.42977,3.57088,,,0,,,
02:01701,02:01701,"VAILLY S/ A. - PL.  BOUVINE ECOLE","",49.408,3.51594,,,0,,,
02:01703,02:01703,"VENDRESSE B. - ABRI","",49.42834,3.66776,,,0,,,
02:01704,02:01704,"MOULINS - ABRI","",49.42034,3.68533,,,0,,,
02:01705,02:01705,"BOURG ET C. - ARRET TRANSFO.","",49.39646,3.66055,,,0,,,
02:01706,02:01706,"MOUSSY V. - ABRI ECLUSE 12","",49.4156,3.62329,,,0,,,
02:01707,02:01707,"MOUSSY V. - ECLUSE 11","",49.42028,3.61829,,,0,,,
02:01708,02:01708,"BRAYE EN L. - ECOLE ABRI","",49.44096,3.60882,,,0,,,
02:01709,02:01709,"CORCY - ECOLE","",49.25245,3.21109,,,0,,,
02:01710,02:01710,"LOUATRE - ECOLE","",49.2576,3.24784,,,0,,,
02:01711,02:01711,"VILLERS HELON - PLACE ABRI","",49.26571,3.2622,,,0,,,
02:01712,02:01712,"LONGPONT - ECOLE","",49.27326,3.22019,,,0,,,
02:01713,02:01713,"VILLERS C. - CES FRANCOIS 1ER","",49.24201,3.07278,,,0,,,
02:01714,02:01714,"VILLERS C. - CES MAX DUSSUCHAL","",49.25867,3.08208,,,0,,,
02:01724,02:01724,"LA FERTE M. - PL. HOT. RACINE","",49.17547,3.12903,,,0,,,
02:01727,02:01727,"VILLERS C. - GARE SNCF","",49.25054,3.09371,,,0,,,
02:01735,02:01735,"FLEURY - ABRI","",49.2561,3.16015,,,0,,,
02:01737,02:01737,"LOUATRE - VALLEE DU CHENE","",49.24403,3.22505,,,0,,,
02:01738,02:01738,"LOUATRE - LA FALAISE","",49.24368,3.24368,,,0,,,
02:01742,02:01742,"LA FERTE M. - RUE DES GALETS","",49.18369,3.1238,,,0,,,
02:01743,02:01743,"VILLERS C. - LYCEE","",49.25051,3.07961,,,0,,,
02:01744,02:01744,"OIGNY EN V. - PLACE","",49.21957,3.1368,,,0,,,
02:01746,02:01746,"COYOLLES - ECOLE","",49.23416,3.04261,,,0,,,
02:01747,02:01747,"VILLERS C. - E.P. DEMOUSTIER","",49.25291,3.08967,,,0,,,
02:01748,02:01748,"VILLERS C. - E.P. LEO LAGRANGE","",49.25373,3.08757,,,0,,,
02:01749,02:01749,"TAILLEFONTAINE - ECOLE","",49.31248,3.04191,,,0,,,
02:01750,02:01750,"RETHEUIL - ECOLE","",49.32213,3.00955,,,0,,,
02:01751,02:01751,"MORTEFONTAINE - ROY ST NICOLAS","",49.33116,3.05513,,,0,,,
02:01752,02:01752,"MORTEFONTAINE - MAIRIE","",49.33186,3.07521,,,0,,,
02:01753,02:01753,"MORTEFONTAINE - VAUBERON FERME","",49.34186,3.11105,,,0,,,
02:01754,02:01754,"VIVIERES - ABRI MAIRIE","",49.29989,3.10361,,,0,,,
02:01755,02:01755,"MORTEFONTAINE - FERME DE POUY","",49.34775,3.09858,,,0,,,
02:01756,02:01756,"HARAMONT - ECOLE PLACE ABRI","",49.27851,3.06172,,,0,,,
02:01757,02:01757,"TAILLEFONTAINE - ABRI","",49.31297,3.04454,,,0,,,
02:01758,02:01758,"LARGNY S/ A. - PLACE MAIRIE","",49.26017,3.04253,,,0,,,
02:01759,02:01759,"PUISEUX EN R. - ECOLE MAIRIE","",49.29678,3.12885,,,0,,,
02:01760,02:01760,"SOUCY - PLACE MAIRIE","",49.31218,3.12508,,,0,,,
02:01761,02:01761,"COEUVRES ET V. - ABRI MAIRIE","",49.33915,3.15501,,,0,,,
02:01762,02:01762,"MONTGOBERT - ABRI","",49.30721,3.14957,,,0,,,
02:01764,02:01764,"FAVEROLLES - ABRI","",49.22397,3.17517,,,0,,,
02:01765,02:01765,"NOROY S/ O. - D791 X D1370","",49.20703,3.21552,,,0,,,
02:01767,02:01767,"OIGNY EN V. - FERME BAISEMONT","",49.21161,3.11126,,,0,,,
02:01770,02:01770,"LA FERTE M. - ST QUENTIN-ALLAN","",49.1445,3.13965,,,0,,,
02:01774,02:01774,"FAVEROLLES - LE BUCHET","",49.2036,3.16871,,,0,,,
02:01776,02:01776,"ST CHRISTOPHE A -BERRY 22 OURCAMP","",49.42709,3.14804,,,0,,,
02:01777,02:01777,"ST CHRISTOPHE A - PLACE MAIRIE","",49.42286,3.13258,,,0,,,
02:01778,02:01778,"VIC S/A. - PLACE ABRI","",49.40668,3.11487,,,0,,,
02:01779,02:01779,"VIC S/A. - CES","",49.40654,3.12639,,,0,,,
02:01781,02:01781,"RESSONS LE L. - GORGNY","",49.3912,3.16099,,,0,,,
02:01783,02:01783,"MONTIGNY L. -CALVAIRE DE LA GORGE","",49.36958,3.10551,,,0,,,
02:01785,02:01785,"MONTIGNY L. - MAIRIE","",49.37168,3.09901,,,0,,,
02:01786,02:01786,"MONTIGNY L. - TANNIER PL DAUPH.","",49.38775,3.09335,,,0,,,
02:01787,02:01787,"RESSONS LE L. - VACHE NOIRE D2","",49.39699,3.11469,,,0,,,
02:01788,02:01788,"AUDIGNICOURT - PLACE ABRI","",49.47704,3.13385,,,0,,,
02:01789,02:01789,"MORSAIN - MAIRIE ABRI","",49.45373,3.18094,,,0,,,
02:01792,02:01792,"ST PIERRE A. - HAUT ABRI","",49.32265,3.18461,,,0,,,
02:01793,02:01793,"ST PIERRE A. - CHAFOSSE ABRI","",49.31908,3.18669,,,0,,,
02:01794,02:01794,"RESSONS LE L. - ECOLE ABRI","",49.38784,3.14906,,,0,,,
02:01795,02:01795,"RESSONS LE L. - CHENEUX ABRI","",49.3883,3.13878,,,0,,,
02:01796,02:01796,"RESSONS LE L. - MONTOIS ABRI","",49.3888,3.12963,,,0,,,
02:01797,02:01797,"LAVERSINE - MAIRIE","",49.35185,3.17049,,,0,,,
02:01798,02:01798,"CUTRY - ABRI","",49.3474,3.17706,,,0,,,
02:01799,02:01799,"CUTRY - HAUT BASCULE","",49.34506,3.17857,,,0,,,
02:01800,02:01800,"ST PIERRE A. - FACE DOMICILE NA.","",49.31943,3.18111,,,0,,,
02:01802,02:01802,"COEUVRES ET V. - PLACE ECOLE","",49.33888,3.15493,,,0,,,
02:01804,02:01804,"AMBLENY - ECOLE MAT. R. DAN","",49.37936,3.18483,,,0,,,
02:01805,02:01805,"AMBLENY - EGLISE","",49.3805,3.184,,,0,,,
02:01806,02:01806,"OSLY COURTIL - PLACE ECOLE","",49.40151,3.22742,,,0,,,
02:01808,02:01808,"FONTENOY - MAIRIE PLACE ABRI","",49.40747,3.19694,,,0,,,
02:01809,02:01809,"FONTENOY - PORT FONTENOY","",49.40833,3.18338,,,0,,,
02:01810,02:01810,"BERNY RIVIERE - VAUX D91 ABRI","",49.40761,3.1676,,,0,,,
02:01811,02:01811,"BERNY RIVIERE - ROCHE HAUT ABRI","",49.40685,3.15956,,,0,,,
02:01812,02:01812,"BERNY RIVIERE -ABRI MONUMENT","",49.40577,3.14095,,,0,,,
02:01813,02:01813,"MERCIN ET V. - 4 AV DE COMPIEGNE","",49.38186,3.2851,,,0,,,
02:01815,02:01815,"AMBLENY - MAISON FAM PARK","",49.38001,3.18931,,,0,,,
02:01823,02:01823,"BIEUXY - PLACE","",49.44683,3.26127,,,0,,,
02:01842,02:01842,"CLAMECY - ABRI RUE DE LEURY","",49.42863,3.36037,,,0,,,
02:01848,02:01848,"VASSENY - PLACE ECOLE ABRI","",49.35273,3.48545,,,0,,,
02:01849,02:01849,"COURCELLES S/ V - ECOLE","",49.33872,3.57001,,,0,,,
02:01850,02:01850,"PAARS - ECOLE","",49.3295,3.60228,,,0,,,
02:01851,02:01851,"BAZOCHES S/ V. - PLACE ECOLE","",49.30698,3.61915,,,0,,,
02:01852,02:01852,"CHAVONNE - PLACE ECOLE","",49.40526,3.57058,,,0,,,
02:01865,02:01865,"SOUPIR - ECOLE","",49.40663,3.59583,,,0,,,
02:01867,02:01867,"BERNY RIVIERE - ROCHE","",49.40573,3.14616,,,0,,,
02:01868,02:01868,"BERNY RIVIERE - PLACE ECOLE","",49.41028,3.14046,,,0,,,
02:01870,02:01870,"ST CHRISTOPHE A - SACY ECOLE ABRI","",49.42707,3.11617,,,0,,,
02:01875,02:01875,"ST AUBIN - ECOLE PLACE","",49.50789,3.18959,,,0,,,
02:01876,02:01876,"SELENS - PLACE EGLISE","",49.50146,3.2088,,,0,,,
02:01877,02:01877,"ST PAUL A. - PLACE ECOLE ABRI","",49.53249,3.20474,,,0,,,
02:01881,02:01881,"FAVEROLLES - PLACE MAIRIE","",49.22519,3.17546,,,0,,,
02:01882,02:01882,"GOUY - PLACE ABRI","",50.00116,3.25304,,,0,,,
02:01883,02:01883,"DAMPLEUX - REGROUPEMENT SCOLAIRE","",49.24045,3.15893,,,0,,,
02:01885,02:01885,"AUBENCHEUL A. - PLACE ABRI","",50.02886,3.26635,,,0,,,
02:01886,02:01886,"ST QUENTIN - 4 COLONNES","",49.85223,3.28672,,,0,,,
02:01887,02:01887,"CAMELIN - ECOLE","",49.52559,3.1337,,,0,,,
02:01888,02:01888,"BESME - ABRI MAIRIE","",49.54025,3.16389,,,0,,,
02:01890,02:01890,"CONDE S/ S. - ECOLE","",49.41787,3.95051,,,0,,,
02:01891,02:01891,"PIGNICOURT - PLACE MAIRIE ABRI","",49.41493,4.03069,,,0,,,
02:01892,02:01892,"BERTRICOURT - MAIRIE ABRI","",49.39565,4.01017,,,0,,,
02:01893,02:01893,"ORAINVILLE - PLACE ABRI","",49.38064,4.0229,,,0,,,
02:01894,02:01894,"AGUILCOURT - MERLET FERME","",49.39639,3.9895,,,0,,,
02:01895,02:01895,"CESSIERES - ABRI","",49.55829,3.49662,,,0,,,
02:01896,02:01896,"SUZY - FERME ARDENNE","",49.55155,3.48305,,,0,,,
02:01897,02:01897,"FAUCOUCOURT - ECOLE ABRI","",49.53462,3.46524,,,0,,,
02:01898,02:01898,"FAUCOUCOURT - VILLAGE","",49.53464,3.46528,,,0,,,
02:01901,02:01901,"PREMONTRE - LOTISSEMENT ABRI","",49.53509,3.41507,,,0,,,
02:01903,02:01903,"BRANCOURT EN L. - LOTISSEMENT ABR","",49.51321,3.41655,,,0,,,
02:01904,02:01904,"ANIZY LE G. - CES","",49.51179,3.45196,,,0,,,
02:01905,02:01905,"BRGUIGNON /S M - ABRI","",49.52702,3.53757,,,0,,,
02:01906,02:01906,"MONTBAVIN - PLACE","",49.5227,3.52807,,,0,,,
02:01907,02:01907,"MONTBAVIN - MONTARCENE ABRI","",49.53043,3.51061,,,0,,,
02:01908,02:01908,"MERLIEUX ET F. - ABRI","",49.51673,3.50406,,,0,,,
02:01909,02:01909,"MERLIEUX ET F. - VALAVERGNY ABRI","",49.51436,3.4996,,,0,,,
02:01910,02:01910,"LIZY - PLACE ABRI","",49.51358,3.48203,,,0,,,
02:01911,02:01911,"ANIZY LE G.-EC BELLEUSE JEU PAUME","",49.50547,3.44723,,,0,,,
02:01914,02:01914,"PINON - GRAND ARRIVOIR","",49.4917,3.44322,,,0,,,
02:01915,02:01915,"PINON - VIEUX PINON ABRI","",49.48416,3.45745,,,0,,,
02:01916,02:01916,"PINON - ARRET 130 E RI","",49.49303,3.44266,,,0,,,
02:01917,02:01917,"PINON - GARE ARRET RTA","",49.49631,3.44845,,,0,,,
02:01919,02:01919,"VAUDESSON - CITE","",49.47466,3.48626,,,0,,,
02:01920,02:01920,"VAUDESSON - ABRI","",49.47016,3.48483,,,0,,,
02:01921,02:01921,"CHAILLEVOIS - 15 GRANDE RUE","",49.51287,3.52486,,,0,,,
02:01922,02:01922,"ROYAUCOURT ET C - PLA. MAIRIE ECO","",49.51134,3.53552,,,0,,,
02:01923,02:01923,"ROYAUCOURT ET C - CHAILVET GARE","",49.50653,3.54081,,,0,,,
02:01924,02:01924,"CHAVIGNON - LES BRUYERES ABRI","",49.48951,3.52123,,,0,,,
02:01925,02:01925,"CHAVIGNON - EGLISE ABRI","",49.47895,3.52185,,,0,,,
02:01926,02:01926,"PINON - ABRI PLACE CH. DE GAULLE","",49.48791,3.44757,,,0,,,
02:01927,02:01927,"VAUXAILLON - LOTI. DU MARAIS","",49.48222,3.41197,,,0,,,
02:01928,02:01928,"VAUXAILLON - PLACE ABRI","",49.47692,3.40665,,,0,,,
02:01929,02:01929,"ALLEMANT - ABRI","",49.46061,3.45178,,,0,,,
02:01932,02:01932,"NEUVILLE S/ M. - ABRI","",49.45251,3.40055,,,0,,,
02:01934,02:01934,"PINON - RUE DU PORT ABRI","",49.49901,3.45187,,,0,,,
02:01935,02:01935,"ANIZY LE G.  - EC. JACQUES BREL","",49.5037,3.45217,,,0,,,
02:01936,02:01936,"ANIZY LE G. - MATERNELLE","",49.50706,3.45215,,,0,,,
02:01938,02:01938,"CHEVREGNY - ABRI","",49.47273,3.59073,,,0,,,
02:01939,02:01939,"MONAMPTEUIL - ABRI","",49.47534,3.57301,,,0,,,
02:01940,02:01940,"MONAMPTEUIL - HOTEL DU LAC","",49.47396,3.55352,,,0,,,
02:01941,02:01941,"FILAIN - PLACE FACE MAIRIE","",49.45853,3.55727,,,0,,,
02:01942,02:01942,"PARGNY FILAIN - ABRI","",49.46388,3.54659,,,0,,,
02:01950,02:01950,"VERNEUIL S/ S. - ECOLE","",49.65185,3.67243,,,0,,,
02:01951,02:01951,"BARENTON CEL - ABRI","",49.64282,3.65385,,,0,,,
02:01955,02:01955,"PAISSY - ABRI","",49.42465,3.70535,,,0,,,
02:01956,02:01956,"BOURG ET C. - ECOLE","",49.3974,3.65298,,,0,,,
02:01958,02:01958,"MOLINCHART - ABRI","",49.56107,3.54008,,,0,,,
02:01959,02:01959,"MONS EN L. - PL DE LA MONCELLE","",49.53748,3.5568,,,0,,,
02:01960,02:01960,"MONS EN L. - ECOLE LEFEVRE","",49.53697,3.55186,,,0,,,
02:01961,02:01961,"BRGUIGNON /S M - ECOLE","",49.52769,3.5408,,,0,,,
02:01964,02:01964,"VAUCELLES ET B. - MAIRIE ABRI","",49.5297,3.55481,,,0,,,
02:01965,02:01965,"MONS EN L. - CITE ECOLE ABRI","",49.5395,3.57725,,,0,,,
02:01966,02:01966,"MONS EN L. - MONS CHAPPEE EC.","",49.54146,3.57861,,,0,,,
02:01967,02:01967,"MONS EN L. - LA CANOTTE","",49.54227,3.56757,,,0,,,
02:01968,02:01968,"CLACY ET T. - MAIRIE ECOLE ABRI","",49.54856,3.57102,,,0,,,
02:01969,02:01969,"CLACY ET T. - ABRI","",49.54471,3.57113,,,0,,,
02:01970,02:01970,"VAUCELLES ET B. - BEFFECOURT ABRI","",49.5233,3.552,,,0,,,
02:01974,02:01974,"COUCY LA V. - AUMONT ABRI","",49.53999,3.33806,,,0,,,
02:01975,02:01975,"SINCENY - X RD 937","",49.59325,3.2333,,,0,,,
02:01976,02:01976,"AUTREVILLE - PLACE MAIRIE","",49.58476,3.2398,,,0,,,
02:01977,02:01977,"PIERREMANDE - PLACE ABRI","",49.57151,3.24981,,,0,,,
02:01978,02:01978,"FOLEMBRAY - 7 RUE B. LEFEVRE","",49.54331,3.29224,,,0,,,
02:01980,02:01980,"COUCY LE C. - CES","",49.51933,3.31267,,,0,,,
02:01981,02:01981,"GUNY - PLACE ECOLE ABRI","",49.51908,3.2671,,,0,,,
02:01982,02:01982,"CHAMPS - MAIRIE ABRI","",49.5405,3.25446,,,0,,,
02:01983,02:01983,"CHAMPS - LE MARAIS","",49.53139,3.26882,,,0,,,
02:01984,02:01984,"CHAMPS - MICHETTES ABRI","",49.5208,3.28451,,,0,,,
02:01985,02:01985,"BASSOLES A. - ABRI PLACE MAIRIE","",49.52646,3.38002,,,0,,,
02:01986,02:01986,"QUINCY BASSE -ARRET RUE DU MOULIN","",49.51584,3.37778,,,0,,,
02:01987,02:01987,"QUINCY BASSE-ARRET RUE DU CHATEAU","",49.51558,3.37704,,,0,,,
02:01988,02:01988,"LANDRICOURT - MAIRIE","",49.50877,3.36705,,,0,,,
02:01989,02:01989,"LANDRICOURT - ARRET FACE EGLISE","",49.50767,3.36666,,,0,,,
02:01990,02:01990,"LANDRICOURT - HAMEAU COURSON","",49.48758,3.37557,,,0,,,
02:01992,02:01992,"JUMENCOURT - TREBECOURT","",49.51255,3.3434,,,0,,,
02:01993,02:01993,"COUCY LE C. - ECOLE MATERNELLE","",49.51935,3.31687,,,0,,,
02:01994,02:01994,"LEUILLY /S C. - ABRI","",49.47905,3.35799,,,0,,,
02:01995,02:01995,"LEUILLY /S C. - MONT DE LEUILLY","",49.47319,3.35496,,,0,,,
02:01996,02:01996,"LEUILLY /S C. - BANC DE PIERRE","",49.47503,3.34597,,,0,,,
02:01997,02:01997,"CRECY AU M. - PLACE ABRI","",49.48833,3.32412,,,0,,,
02:01998,02:01998,"CRECY AU M. - ABRI ROND POINT","",49.4942,3.33286,,,0,,,
02:01999,02:01999,"COUCY LA V. - EGLISE ABRI","",49.53224,3.32798,,,0,,,
02:02000,02:02000,"COUCY LA V. - FERME ROSIERE","",49.55094,3.35952,,,0,,,
02:02001,02:02001,"FRESNES /S C. - ABRI","",49.55373,3.36994,,,0,,,
02:02003,02:02003,"COUCY LE C. - HAUT ABRI","",49.52016,3.32403,,,0,,,
02:02004,02:02004,"GUNY - ECOLE MAT. ET ELEMENTAIRE","",49.51928,3.26691,,,0,,,
02:02005,02:02005,"CHAMPS - PRAAST ARRET","",49.55261,3.25197,,,0,,,
02:02006,02:02006,"LE RONSSOY - ABRI LIBERATION","",49.98754,3.16417,,,0,,,
02:02009,02:02009,"HARGICOURT - ABRI MAIRIE","",49.96165,3.18083,,,0,,,
02:02010,02:02010,"VILLERET - ABRI EGLISE","",49.95346,3.19205,,,0,,,
02:02011,02:02011,"PONTRU - LE GRAND PRIEL","",49.93297,3.18811,,,0,,,
02:02012,02:02012,"LE VERGUIER - EGLISE","",49.92499,3.16922,,,0,,,
02:02013,02:02013,"BLERANCOURT-ABRI RUE CRAPAUDIERE","",49.51248,3.15804,,,0,,,
02:02014,02:02014,"ST AUBIN - ABRI","",49.50971,3.18894,,,0,,,
02:02016,02:02016,"TROSLY LOIRE - PLACE ABRI","",49.51769,3.22675,,,0,,,
02:02018,02:02018,"PONTRU - ABRI M. AUX MORTS","",49.90448,3.21601,,,0,,,
02:02020,02:02020,"VERNEUIL S/C. - PLACE ABRI","",49.54166,3.31408,,,0,,,
02:02021,02:02021,"FOLEMBRAY - ABRI RUE CROIZAT","",49.53933,3.28539,,,0,,,
02:02023,02:02023,"BLERANCOURT - PLACE","",49.51682,3.15142,,,0,,,
02:02024,02:02024,"TROSLY LOIRE - FERME VALLON","",49.51872,3.24074,,,0,,,
02:02026,02:02026,"PONT ST M. - ECOLE","",49.49809,3.28635,,,0,,,
02:02027,02:02027,"COUCY LE C. - FERME NOGENTEL","",49.50882,3.30107,,,0,,,
02:02028,02:02028,"ST PAUL A. - SILO","",49.55699,3.20765,,,0,,,
02:02029,02:02029,"ST PAUL A. - X ABRI","",49.53232,3.19308,,,0,,,
02:02030,02:02030,"ST PAUL A. - FERME FAVETTE X","",49.53845,3.17991,,,0,,,
02:02032,02:02032,"CAMELIN - LE FRESNE ABRI","",49.52384,3.1418,,,0,,,
02:02033,02:02033,"CHIVRES EN L. - PLACE ABRI","",49.63359,3.84184,,,0,,,
02:02037,02:02037,"MONTIGNY LE F. - ECOLE","",49.68885,3.90851,,,0,,,
02:02038,02:02038,"MACHECOURT - ABRI","",49.65382,3.84003,,,0,,,
02:02044,02:02044,"MUSCOURT - MAIRIE ABRI","",49.36203,3.7473,,,0,,,
02:02045,02:02045,"MEURIVAL - ECOLE","",49.3583,3.76142,,,0,,,
02:02046,02:02046,"MAIZY - PLACE MAIRIE","",49.37663,3.7348,,,0,,,
02:02047,02:02047,"CUIRY LES C. - ABRI","",49.38611,3.7708,,,0,,,
02:02050,02:02050,"CORBENY - CES","",49.46061,3.82395,,,0,,,
02:02051,02:02051,"CORBENY - MAIRIE ECOLE ABRI","",49.46208,3.82209,,,0,,,
02:02052,02:02052,"AUBIGNY EN L. - PLACE ABRI","",49.49745,3.7909,,,0,,,
02:02053,02:02053,"AUBIGNY EN L. - HABITATION MEURI.","",49.49609,3.78043,,,0,,,
02:02054,02:02054,"AIZELLES - PLACE ABRI","",49.48874,3.8115,,,0,,,
02:02055,02:02055,"ST THOMAS - ABRI LAVOIR","",49.49687,3.81984,,,0,,,
02:02056,02:02056,"GOUDELANCOURT B - PLACE ABRI","",49.49648,3.84793,,,0,,,
02:02057,02:02057,"BERRIEUX - ABRI","",49.4875,3.84841,,,0,,,
02:02058,02:02058,"BERRIEUX - PLACE ABRI","",49.48755,3.84831,,,0,,,
02:02059,02:02059,"GERNICOURT - PLACE","",49.39964,3.87305,,,0,,,
02:02060,02:02060,"BOUFFIGNEREUX - ABRI PLACE MAIRIE","",49.37331,3.84451,,,0,,,
02:02061,02:02061,"GUYENCOURT - PLACE EGLISE","",49.35731,3.83701,,,0,,,
02:02062,02:02062,"ROUCY - ECOLE","",49.37757,3.81505,,,0,,,
02:02064,02:02064,"CONCEVREUX - ECOLE ABRI","",49.37654,3.78751,,,0,,,
02:02066,02:02066,"JUMIGNY - ABRI","",49.41042,3.71673,,,0,,,
02:02068,02:02068,"CUISSY ET G. - MAIRIE ABRI","",49.4092,3.70131,,,0,,,
02:02069,02:02069,"PARGNAN - ABRI","",49.40076,3.69527,,,0,,,
02:02070,02:02070,"OEUILLY - ABRI RUE DE PARGNAN","",49.39219,3.68854,,,0,,,
02:02071,02:02071,"BEAURIEUX - MAIRIE ECOLE","",49.39212,3.73622,,,0,,,
02:02072,02:02072,"VASSOGNE - ABRI","",49.42147,3.72733,,,0,,,
02:02073,02:02073,"OULCHES LA V. - MAIRIE ABRI","",49.42844,3.74614,,,0,,,
02:02074,02:02074,"CRAONNELLE - PLACE ABRI","",49.43108,3.7696,,,0,,,
02:02075,02:02075,"CRAONNE - MAIRIE","",49.43888,3.78585,,,0,,,
02:02076,02:02076,"VILLE B. LES P. - ABRI MAIRIE","",49.42692,3.85008,,,0,,,
02:02077,02:02077,"LIERVAL - ABRI","",49.48445,3.61577,,,0,,,
02:02080,02:02080,"COLLIGIS C. - CRANDELAIN ABRI","",49.46763,3.63126,,,0,,,
02:02081,02:02081,"COLLIGIS C. - X RD 19 RUE HAUTE","",49.46764,3.63127,,,0,,,
02:02083,02:02083,"PANCY C. - ABRI","",49.47378,3.65399,,,0,,,
02:02085,02:02085,"BIEVRES - MAIRIE ABRI","",49.4933,3.71011,,,0,,,
02:02086,02:02086,"MONTCHALONS - EGLISE","",49.51349,3.72657,,,0,,,
02:02087,02:02087,"ORGEVAL - EGLISE ABRI","",49.50794,3.70366,,,0,,,
02:02088,02:02088,"MARTIGNY C. - CELLIER","",49.5021,3.68511,,,0,,,
02:02089,02:02089,"MARTIGNY C. - MAIRIE ECOLE","",49.48939,3.67938,,,0,,,
02:02091,02:02091,"PLOYART ET V. - ABRI","",49.48802,3.74424,,,0,,,
02:02092,02:02092,"ARRANCY - MAIRIE","",49.49212,3.75418,,,0,,,
02:02094,02:02094,"MONTHENAULT - ABRI","",49.48605,3.66662,,,0,,,
02:02095,02:02095,"CERNY EN L. - PLACE MAIRIE ABRI","",49.4436,3.66777,,,0,,,
02:02097,02:02097,"NEUVILLE S/ A. - PLACE ABRI","",49.4663,3.69886,,,0,,,
02:02099,02:02099,"CHERMIZY A. - MAISON FORESTIERE","",49.46021,3.74241,,,0,,,
02:02100,02:02100,"BOUCONVILLE V. - ABRI","",49.4651,3.75527,,,0,,,
02:02101,02:02101,"BOUCONVILLE V. - N¿ 24 GRANDE RUE","",49.46513,3.75524,,,0,,,
02:02102,02:02102,"STE CROIX - EGLISE ABRI","",49.48144,3.78009,,,0,,,
02:02103,02:02103,"BEAURIEUX - BAS ABRI RUE DU PAVE","",49.39006,3.73472,,,0,,,
02:02104,02:02104,"CONCEVREUX - BLANC MONT","",49.39917,3.81912,,,0,,,
02:02105,02:02105,"CRAONNE - ECOLE ABRI","",49.43884,3.78603,,,0,,,
02:02106,02:02106,"PONTAVERT - MAISON FEUILLUE","",49.41617,3.80668,,,0,,,
02:02108,02:02108,"COUVRON ET A. - RTE POUILLY ABRI","",49.64636,3.52028,,,0,,,
02:02109,02:02109,"MONCEAU LES L. - ABRI MAIRIE","",49.67123,3.49354,,,0,,,
02:02110,02:02110,"CRECY S/ S. - COLLEGE","",49.69966,3.62367,,,0,,,
02:02111,02:02111,"POUILLY S/ S. - MAIRIE","",49.68289,3.58896,,,0,,,
02:02112,02:02112,"NOUVION ET C. - ABRI","",49.70306,3.48157,,,0,,,
02:02115,02:02115,"ASSIS S/ S. - ABRI","",49.68704,3.55862,,,0,,,
02:02116,02:02116,"VERNEUIL S/ S. - PLACE ABRI","",49.65018,3.67375,,,0,,,
02:02117,02:02117,"BARENTON S/ S. - ABRI","",49.67223,3.67986,,,0,,,
02:02118,02:02118,"MORTIERS - ECOLE ABRI","",49.68652,3.66769,,,0,,,
02:02119,02:02119,"MORTIERS - GARE","",49.69091,3.67872,,,0,,,
02:02120,02:02120,"DERCY - PLACE ABRI","",49.70313,3.68446,,,0,,,
02:02121,02:02121,"CHALANDRY - ABRI","",49.67781,3.6399,,,0,,,
02:02122,02:02122,"LA FERTE C. - MAIRIE","",49.73647,3.5585,,,0,,,
02:02124,02:02124,"LA FERTE C. - ECOLE MATERNELLE","",49.73724,3.55977,,,0,,,
02:02126,02:02126,"CRECY S/ S. - ECOLE PRIMAIRE","",49.69809,3.62395,,,0,,,
02:02128,02:02128,"MONTIGNY S/ C. - SALLE DES FETES","",49.71658,3.58558,,,0,,,
02:02129,02:02129,"PARGNY LES B. - ABRI EGLISE","",49.72613,3.62389,,,0,,,
02:02131,02:02131,"CUGNY - ECOLE","",49.70755,3.15556,,,0,,,
02:02132,02:02132,"CUGNY - RIEZ CALVAIRE X","",49.70078,3.15327,,,0,,,
02:02133,02:02133,"CUGNY - LA CERISAIE ABRI","",49.69165,3.15485,,,0,,,
